Title,URL,latitude,longitude,Type
Photoism Paris Louvre,"https://www.google.com/maps/place/Photoism+Paris+Louvre/@48.8653989,2.363886,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66f21806d494d:0xb254067b4c596b98!8m2!3d48.8653989!4d2.363886!16s%2Fg%2F11mdsgp0l3?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",48.8653989,2.363886,Digital
Trendset Mall,"https://www.google.com/maps/place/Trendset+Mall/@16.4985518,80.6534651,17z/data=!3m1!4b1!4m6!3m5!1s0x3a35fadd708c3b19:0xb31437547cd84d43!8m2!3d16.4985518!4d80.6534651!16s%2Fg%2F11c52047kj?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",16.4985518,80.6534651,Digital
Fotoautomatica,"https://www.google.com/maps/place/Fotoautomatica/@43.7677238,11.2457195,17z/data=!3m1!4b1!4m6!3m5!1s0x132a5153440bb42d:0xcec225c8b847d09b!8m2!3d43.7677238!4d11.2457195!16s%2Fg%2F11cs2hbd9s?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",43.7677238,11.2457195,Vintage
H ART Koreatown,"https://www.google.com/maps/place/H+ART+Koreatown+-+Korean+Beauty+Shop/@40.747747,-73.9874999,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25900581b6e31:0xd357a5a8ca18b68d!8m2!3d40.747747!4d-73.9874999!16s%2Fg%2F11y2nt7q_y?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.747747,-73.9874999,Digital
KIRAKIRA STUDIO,"https://www.google.com/maps/place/KIRAKIRA+STUDIO/@-37.8125504,144.9653872,17z/data=!3m1!4b1!4m6!3m5!1s0x6ad643003df526c9:0xb5ff65ed87754f81!8m2!3d-37.8125504!4d144.9653872!16s%2Fg%2F11xfs0t5wj?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",-37.8125504,144.9653872,Digital
HARU FILM,"https://www.google.com/maps/place/HARU+FILM/@40.8470986,-73.9981718,17z/data=!3m1!4b1!4m6!3m5!1s0x89c2f7c326259d05:0xd974763d0ffe7498!8m2!3d40.8470986!4d-73.9981718!16s%2Fg%2F11x2d4stxc?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.8470986,-73.9981718,Digital
Photo Booth Museum by Photomatica Los Angeles,"https://www.google.com/maps/place/Photo+Booth+Museum+by+Photomatica+Los+Angeles/@34.0916745,-118.2793143,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2c773401bc045:0x706d7917a65a7324!8m2!3d34.0916745!4d-118.2793143!16s%2Fg%2F11yf5cymjg?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",34.0916745,-118.2793143,Vintage
Photogram,"https://www.google.com/maps/place/Photogram/@33.8602325,-117.9978789,17z/data=!3m1!4b1!4m6!3m5!1s0x80dd2b3e6490a9d5:0xf425117b63fd4c01!8m2!3d33.8602325!4d-117.9978789!16s%2Fg%2F11sqx4l32l?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",33.8602325,-117.9978789,Digital
Pitchers DC,"https://www.google.com/maps/place/Pitchers+DC/@38.9201839,-77.0415797,17z/data=!3m1!4b1!4m6!3m5!1s0x89b7b707699625df:0x437cade2f93ddd1e!8m2!3d38.9201839!4d-77.0415797!16s%2Fg%2F11f6682jrc?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",38.9201839,-77.0415797,Digital
Sudhouse DC,"https://www.google.com/maps/place/Sudhouse+DC/@38.9167923,-77.0311429,17z/data=!3m1!4b1!4m6!3m5!1s0x89b7b7e7cf079355:0xc56d897023966fd2!8m2!3d38.9167923!4d-77.0311429!16s%2Fg%2F11bc7tzqvv?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",38.9167923,-77.0311429,Digital
Punch Bowl Social,"https://www.google.com/maps/place/Punch+Bowl+Social/@38.879567,-77.1097704,17z/data=!3m1!4b1!4m6!3m5!1s0x89b7b424797d7827:0x2ba0943402491b3f!8m2!3d38.879567!4d-77.1097704!16s%2Fg%2F11f4lk6yth?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",38.879567,-77.1097704,Digital
Players Club,"https://www.google.com/maps/place/Players+Club/@38.9090104,-77.0321442,17z/data=!3m1!4b1!4m6!3m5!1s0x89b7b7ea6a85ff15:0xb1cab05a276a3956!8m2!3d38.9090104!4d-77.0321442!16s%2Fg%2F11hbgdbmb3?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",38.9090104,-77.0321442,Digital
Boardwalk Bar & Arcade,"https://www.google.com/maps/place/Boardwalk+Bar+%26+Arcade/@38.8784346,-77.0240688,17z/data=!3m1!4b1!4m6!3m5!1s0x89b7b7d703157ccb:0x4173f10d27302de6!8m2!3d38.8784346!4d-77.0240688!16s%2Fg%2F11pt_91n20?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",38.8784346,-77.0240688,Digital
Planet Word,"https://www.google.com/maps/place/Planet+Word/@38.9021132,-77.0293244,17z/data=!3m1!4b1!4m6!3m5!1s0x89b7b71a901aee07:0xcb7c205d9dfa22b3!8m2!3d38.9021132!4d-77.0293244!16s%2Fg%2F11fk27rl_h?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",38.9021132,-77.0293244,Digital
Grand Central Restaurant & Bar,"https://www.google.com/maps/place/Grand+Central+Restaurant+%26+Bar/@38.9217482,-77.0420203,17z/data=!3m1!4b1!4m6!3m5!1s0x89b7b7da2d4cba73:0x2141e4317dfd2c4!8m2!3d38.9217482!4d-77.0420203!16s%2Fg%2F1tph2mhy?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",38.9217482,-77.0420203,Vintage
Rocket Bar,"https://www.google.com/maps/place/Rocket+Bar/@38.8990172,-77.0220794,16z/data=!3m1!4b1!4m6!3m5!1s0x89b7b791fd1edec1:0x35dc847a9622867!8m2!3d38.8990172!4d-77.0220794!16s%2Fg%2F1vcq8gzw?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",38.8990172,-77.0220794,Vintage
National Museum of Women in the Arts,"https://www.google.com/maps/place/National+Museum+of+Women+in+the+Arts/@38.9000933,-77.0291116,16z/data=!3m1!4b1!4m6!3m5!1s0x89b7b7969fb72c73:0x4fe9d22fd0129842!8m2!3d38.9000933!4d-77.0291116!16zL20vMDRsdmNm?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",38.9000933,-77.0291116,Digital
The Smith,"https://www.google.com/maps/place/The+Smith/@38.8975562,-77.0243092,16z/data=!3m1!4b1!4m6!3m5!1s0x89b7b791adeb6423:0xdb8adc6052b91f85!8m2!3d38.8975562!4d-77.0243092!16s%2Fg%2F11g656n170?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",38.8975562,-77.0243092,Vintage
Diesel Cafe,"https://www.google.com/maps/place/Diesel+Cafe/@42.3957066,-71.1219679,17z/data=!3m1!4b1!4m6!3m5!1s0x89e37718bae6b847:0xe391059b14ef127c!8m2!3d42.3957066!4d-71.1219679!16s%2Fg%2F1vvdw6w0?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",42.3957066,-71.1219679,Vintage
Public Garden,"https://www.google.com/maps/place/Public+Garden/@42.3540639,-71.0700921,16z/data=!3m1!4b1!4m6!3m5!1s0x89e3709e822b60bb:0xcbd77f0b5e16e701!8m2!3d42.3540639!4d-71.0700921!16zL20vMDU1NjI5?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",42.3540639,-71.0700921,Newspaper
Plaza Theatre,"https://www.google.com/maps/place/Plaza+Theatre/@33.7734567,-84.3530406,17z/data=!3m1!4b1!4m6!3m5!1s0x88f506a3fbd78e3f:0x50c15578d076b5fa!8m2!3d33.7734567!4d-84.3530406!16s%2Fm%2F0g55gq_?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",33.7734567,-84.3530406,Vintage
WEARE,"https://www.google.com/maps/place/WEARE/@1.2875231,103.8031063,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1ba77623d731:0x4469096e5ee65b9a!8m2!3d1.2875231!4d103.8031063!16s%2Fg%2F11v3pf1322?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",1.2875231,103.8031063,Vintage
Vivant Vintage,"https://www.google.com/maps/place/Vivant+Vintage/@42.3483395,-71.0863377,17z/data=!3m1!4b1!4m6!3m5!1s0x89e37b9ff1c1756f:0x387b9c0f1e9cc6d3!8m2!3d42.3483395!4d-71.0863377!16s%2Fg%2F11x25nfhp5?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",42.3483395,-71.0863377,Vintage
Henderson Place Mall,"https://www.google.com/maps/place/Henderson+Place+Mall/@49.28,-122.7927778,17z/data=!3m1!4b1!4m6!3m5!1s0x54867f33fd325b53:0xa5f4247ed09bc353!8m2!3d49.28!4d-122.7927778!16s%2Fg%2F11b8_vy7mj?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",49.28,-122.7927778,Digital
Juillet Cafe,"https://www.google.com/maps/place/Juillet+Cafe/@49.2451494,-122.8933122,17z/data=!3m1!4b1!4m6!3m5!1s0x5486783d18264e5d:0x8c1dacd804f4138d!8m2!3d49.2451494!4d-122.8933122!16s%2Fg%2F11c48nh8cy?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",49.2451494,-122.8933122,Digital
And Some Flower Cafe,"https://www.google.com/maps/place/And+Some+Flower+Cafe/@51.0593773,-114.0755722,17z/data=!3m1!4b1!4m6!3m5!1s0x53716ffa195a814b:0x19bfa8d3b5243f8a!8m2!3d51.0593773!4d-114.0755722!16s%2Fg%2F11q3q5rzkw?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",51.0593773,-114.0755722,Digital
Promenades St-Bruno,"https://www.google.com/maps/place/Promenades+St-Bruno/@45.5053574,-73.3782885,17z/data=!3m1!4b1!4m6!3m5!1s0x4cc9069935b7bcfb:0x1c99f0a058492ed2!8m2!3d45.5053574!4d-73.3782885!16s%2Fm%2F0268_02?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",45.5053574,-73.3782885,Digital
Life Four Cuts - American Dream Mall,"https://www.google.com/maps/place/Life+Four+Cuts+-+American+Dream+Mall/@40.8094502,-74.0669268,17z/data=!3m1!4b1!4m6!3m5!1s0x89c2f9c8fd7bb18b:0x3bf2f1a03e7e5f26!8m2!3d40.8094502!4d-74.0669268!16s%2Fg%2F11wbssvbck?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.8094502,-74.0669268,Digital
Life4Cuts Commerce Gate Thornhill 인생네컷 쏜힐,"https://www.google.com/maps/place/Life4Cuts+Commerce+Gate+Thornhill+%EC%9D%B8%EC%83%9D%EB%84%A4%EC%BB%B7+%EC%8F%9C%ED%9E%90/@43.8426811,-79.3869911,16z/data=!3m1!4b1!4m6!3m5!1s0x882b2bf4341c2a47:0xb91bfdd7f92ee0a3!8m2!3d43.8426811!4d-79.3869911!16s%2Fg%2F11srkmxxpm?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",43.8426811,-79.3869911,Digital
Life4Cuts Toronto 인생네컷 토론토,"https://www.google.com/maps/place/Life4Cuts+Toronto+%EC%9D%B8%EC%83%9D%EB%84%A4%EC%BB%B7+%ED%86%A0%EB%A1%A0%ED%86%A0/@43.6566148,-79.3990715,17z/data=!3m1!4b1!4m6!3m5!1s0x882b352db9170c1b:0xc5b768b7a5065494!8m2!3d43.6566148!4d-79.3990715!16s%2Fg%2F11l252pm8q?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",43.6566148,-79.3990715,Digital
Upper East Food Club,"https://www.google.com/maps/place/Upper+East+Food+Club/@43.7734065,-79.4137048,17z/data=!3m1!4b1!4m6!3m5!1s0x882b2d927cf86555:0xa70d471e0400d891!8m2!3d43.7734065!4d-79.4137048!16s%2Fg%2F11rj05cyhh?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",43.7734065,-79.4137048,Digital
Chicken Plus The Bar,"https://www.google.com/maps/place/Chicken+Plus+The+Bar/@43.7642984,-79.4108936,16z/data=!3m1!4b1!4m6!3m5!1s0x882b2d0177435861:0xe18f5525d58db786!8m2!3d43.7642984!4d-79.4108936!16s%2Fg%2F11y29z3j0m?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",43.7642984,-79.4108936,Digital
The Alley,"https://www.google.com/maps/place/The+Alley/@42.9894762,-81.2941149,17z/data=!3m1!4b1!4m6!3m5!1s0x882ef13cc63a8487:0xbca5f138455fded7!8m2!3d42.9894762!4d-81.2941149!16s%2Fg%2F11hd_8c7zt?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",42.9894762,-81.2941149,Digital
Pig and Chick,"https://www.google.com/maps/place/Pig+and+Chick/@43.8676864,-79.3124847,17z/data=!3m1!4b1!4m6!3m5!1s0x89d4d5c65b6b56a5:0xaa2c71539c936972!8m2!3d43.8676864!4d-79.3124847!16s%2Fg%2F11k3y2ptgm?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",43.8676864,-79.3124847,Digital
The City of Lougheed Shopping Centre,"https://www.google.com/maps/place/The+City+of+Lougheed+Shopping+Centre/@49.2502575,-122.8958871,16z/data=!3m1!4b1!4m6!3m5!1s0x5486783a39d52e77:0xa60d99d805c7f219!8m2!3d49.2502575!4d-122.8958871!16zL20vMGRxZDVu?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",49.2502575,-122.8958871,Digital
The Bay Centre,"https://www.google.com/maps/place/Bay+Centre/@48.4252022,-123.3665039,17z/data=!3m1!4b1!4m6!3m5!1s0x548f749ab70dd595:0x775000abe4570019!8m2!3d48.4252022!4d-123.3665039!16zL20vMDh4ZDBz?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",48.4252022,-123.3665039,Digital
Tsawwassen Mills,"https://www.google.com/maps/place/Tsawwassen+Mills/@49.0378099,-123.0858247,17z/data=!3m1!4b1!4m6!3m5!1s0x5485e69393478ef1:0xc8559b6c1c5c3b57!8m2!3d49.0378099!4d-123.0858247!16s%2Fg%2F11b8v85hxl?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",49.0378099,-123.0858247,Digital
The Crystal Mall - Food Court,"https://www.google.com/maps/place/The+Crystal+Mall/@49.2288894,-123.0048599,16z/data=!3m1!4b1!4m6!3m5!1s0x54867658a8b56f91:0x313f3304b8baffd5!8m2!3d49.2288894!4d-123.0048599!16s%2Fg%2F11gf609nvj?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",49.2288894,-123.0048599,Digital
Guildford Town Centre,"https://www.google.com/maps/place/Guildford+Town+Centre/@49.189243,-122.80396,17z/data=!3m1!4b1!4m6!3m5!1s0x5485d76d2daf2b5b:0xcc58b66c4e13ca50!8m2!3d49.189243!4d-122.80396!16s%2Fg%2F11g69yr_0_?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",49.189243,-122.80396,Digital
Robson Public Market,"https://www.google.com/maps/place/Robson+Public+Market/@49.2896132,-123.1331356,17z/data=!3m1!4b1!4m6!3m5!1s0x54867187ecfcd585:0xd5a48b8c6d03fa7e!8m2!3d49.2896132!4d-123.1331356!16s%2Fg%2F1tgmvzc7?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",49.2896132,-123.1331356,Digital
Mr. Surprise @THE WELL,"https://www.google.com/maps/place/Mr.+Surprise+@THE+WELL/@43.6424635,-79.3967532,17z/data=!3m1!4b1!4m6!3m5!1s0x882b351583022a9f:0x1637ab91abc7f54b!8m2!3d43.6424635!4d-79.3967532!16s%2Fg%2F11vz3r10hl?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",43.6424635,-79.3967532,Digital
MIK Coffee and Shop,"https://www.google.com/maps/place/MIK+Coffee+and+Shop/@51.0376628,-114.0853245,17z/data=!3m1!4b1!4m6!3m5!1s0x5371718773c88d3f:0x12f92fad813b3f41!8m2!3d51.0376628!4d-114.0853245!16s%2Fg%2F11vdsttf4y?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",51.0376628,-114.0853245,Digital
HANBINGO 한빙고,"https://www.google.com/maps/place/HANBINGO+%ED%95%9C%EB%B9%99%EA%B3%A0/@43.6566148,-79.3990715,17z/data=!3m1!4b1!4m6!3m5!1s0x882b35eb9e65045b:0x5e03fb56f56be5b0!8m2!3d43.6566148!4d-79.3990715!16s%2Fg%2F11stxd6d7m?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",43.6566148,-79.3990715,Digital
Pacific Mall,"https://www.google.com/maps/place/Pacific+Mall/@43.8254045,-79.3060876,17z/data=!3m1!4b1!4m6!3m5!1s0x89d4d40eb2395acb:0x561471142ad6fd5d!8m2!3d43.8254045!4d-79.3060876!16zL20vMDZual90?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",43.8254045,-79.3060876,Digital
H Mart Mesa,"https://www.google.com/maps/place/H+Mart+Mesa/@33.4134865,-111.8729813,17z/data=!3m1!4b1!4m6!3m5!1s0x872b09e12eeeaa73:0x6bc3ad617f9af95!8m2!3d33.4134865!4d-111.8729813!16s%2Fg%2F11frk3xffn?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",33.4134865,-111.8729813,Digital
H Mart Duluth,"https://www.google.com/maps/place/H+Mart+Duluth/@33.9696541,-84.1430816,17z/data=!3m1!4b1!4m6!3m5!1s0x88f5a3aaaa711347:0x4790b94d834a505c!8m2!3d33.9696541!4d-84.1430816!16s%2Fg%2F1tdjxw41?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",33.9696541,-84.1430816,Digital
H Mart Suwanee,"https://www.google.com/maps/place/H+Mart+Suwanee/@34.0221115,-84.0450105,17z/data=!3m1!4b1!4m6!3m5!1s0x88f5963b7126c6f1:0x4ca4000a451deaeb!8m2!3d34.0221115!4d-84.0450105!16s%2Fg%2F1th0nrgs?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",34.0221115,-84.0450105,Digital
H Mart Frederick,"https://www.google.com/maps/place/H+Mart+Frederick/@39.4187789,-77.4464826,16z/data=!3m1!4b1!4m6!3m5!1s0x89c9dba1e63cc925:0xaf5f29f7e73d0923!8m2!3d39.4187789!4d-77.4464826!16s%2Fg%2F11fx7rmwnv?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",39.4187789,-77.4464826,Digital
H Mart Gaithersburg,"https://www.google.com/maps/place/H+Mart/@39.1543848,-77.1974401,17z/data=!3m1!4b1!4m6!3m5!1s0x89b62cd441798501:0x8af2e670df2da63c!8m2!3d39.1543848!4d-77.1974401!16s%2Fg%2F1tql5np6?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",39.1543848,-77.1974401,Digital
H Mart Quincy,"https://www.google.com/maps/place/H+Mart+Quincy/@42.2380786,-70.9838428,17z/data=!3m1!4b1!4m6!3m5!1s0x89e36339e53bc47f:0x1f46867753e57d8b!8m2!3d42.2380786!4d-70.9838428!16s%2Fg%2F11s48wd1_7?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",42.2380786,-70.9838428,Digital
H Mart Burke,"https://www.google.com/maps/place/H+Mart+Burke/@38.7956193,-77.2721526,17z/data=!3m1!4b1!4m6!3m5!1s0x89b64df0e36ca3c9:0x8f01830b1a97c41f!8m2!3d38.7956193!4d-77.2721526!16s%2Fg%2F11c5hw7h5w?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",38.7956193,-77.2721526,Digital
H Mart Upper Darby,"https://www.google.com/maps/place/H+Mart+Upper+Darby/@39.9612885,-75.2628785,16z/data=!3m1!4b1!4m6!3m5!1s0x89c6c13b2449663f:0x42b358873e494021!8m2!3d39.9612885!4d-75.2628785!16s%2Fg%2F1tj92hpm?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",39.9612885,-75.2628785,Digital
H Mart Niles,"https://www.google.com/maps/place/H+Mart+Niles/@42.0220935,-87.8009781,17z/data=!3m1!4b1!4m6!3m5!1s0x880fc8e422d4b925:0xddcd6e06161b90e2!8m2!3d42.0220935!4d-87.8009781!16s%2Fg%2F1hc908p04?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",42.0220935,-87.8009781,Digital
H Mart Fairfax,"https://www.google.com/maps/place/H+Mart+Fairfax/@38.857815,-77.3319908,17z/data=!3m1!4b1!4m6!3m5!1s0x89b64ec2178d6725:0xe6ebd4cb8db8a54e!8m2!3d38.857815!4d-77.3319908!16s%2Fg%2F1w3w3xwr?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",38.857815,-77.3319908,Digital
H Mart Austin,"https://www.google.com/maps/place/H+Mart+Austin/@30.4795513,-97.7987596,17z/data=!3m1!4b1!4m6!3m5!1s0x865b2d588f595035:0x3c49ec0f18b8428a!8m2!3d30.4795513!4d-97.7987596!16s%2Fg%2F11f4jmm3f7?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",30.4795513,-97.7987596,Digital
H Mart Plano,"https://www.google.com/maps/place/H+Mart+Plano/@33.039174,-96.6969663,16z/data=!3m1!4b1!4m6!3m5!1s0x864c19a8ba8039bf:0x8807465796ed6014!8m2!3d33.039174!4d-96.6969663!16s%2Fg%2F1yh8073k7?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",33.039174,-96.6969663,Digital
H Mart Carrollton,"https://www.google.com/maps/place/H+Mart+Carrollton/@32.9852677,-96.9123765,17z/data=!3m1!4b1!4m6!3m5!1s0x864c25fb4f133405:0x4e580e7c8fd8b98e!8m2!3d32.9852677!4d-96.9123765!16s%2Fg%2F1tk23bbw?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",32.9852677,-96.9123765,Digital
H Mart Houston Blalock,"https://www.google.com/maps/place/H+Mart+Houston+Blalock/@29.7925583,-95.5208535,17z/data=!3m1!4b1!4m6!3m5!1s0x8640c4f59f98b987:0x210f7a4264552cd0!8m2!3d29.7925583!4d-95.5208535!16s%2Fg%2F1tf2sl_p?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",29.7925583,-95.5208535,Digital
H Mart San Jose Oakland,"https://www.google.com/maps/place/H+Mart+San+Jose+Oakland/@37.3838356,-121.89453,16z/data=!3m1!4b1!4m6!3m5!1s0x808fcc0f1f6ac701:0x424de01747f2ca9c!8m2!3d37.3838356!4d-121.89453!16s%2Fg%2F11f1h7q698?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",37.3838356,-121.89453,Digital
H Mart Utah,"https://www.google.com/maps/place/H+Mart+Utah/@40.5892113,-111.932808,17z/data=!3m1!4b1!4m6!3m5!1s0x875289006db99a31:0x91477efa3e7f770!8m2!3d40.5892113!4d-111.932808!16s%2Fg%2F11y4bv6zxx?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",40.5892113,-111.932808,Digital
H Mart Lakewood,"https://www.google.com/maps/place/H+Mart+Lakewood/@33.8470753,-118.0826962,17z/data=!3m1!4b1!4m6!3m5!1s0x80dd2dbbf6c70a79:0x344e9ef7b0c602a4!8m2!3d33.8470753!4d-118.0826962!16s%2Fg%2F1td7th7k?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",33.8470753,-118.0826962,Digital
H Mart Balboa,"https://www.google.com/maps/place/H+Mart+Balboa/@32.8207173,-117.1574763,17z/data=!3m1!4b1!4m6!3m5!1s0x80dbff2e703a5ea7:0x54616b8557bf80b!8m2!3d32.8207173!4d-117.1574763!16s%2Fg%2F11gczkg9h2?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",32.8207173,-117.1574763,Digital
H Mart Diamond Bar,"https://www.google.com/maps/place/H+Mart+Diamond+Bar/@33.9744102,-117.8394725,17z/data=!3m1!4b1!4m6!3m5!1s0x80c32b5a5d1cc5db:0x70a37942030847b0!8m2!3d33.9744102!4d-117.8394725!16s%2Fg%2F1td65lgf?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",33.9744102,-117.8394725,Digital
H Mart Torrance,"https://www.google.com/maps/place/H+Mart+Torrance/@33.8078198,-118.3605258,17z/data=!3m1!4b1!4m6!3m5!1s0x80dd4b10d46ab449:0x38618c7badca77eb!8m2!3d33.8078198!4d-118.3605258!16s%2Fg%2F11clsfm1zf?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",33.8078198,-118.3605258,Digital
THE 901,"https://www.google.com/maps/place/THE+901/@33.9575294,-84.1287539,17z/data=!3m1!4b1!4m6!3m5!1s0x88f5a3fa7c31e2e9:0xdea76749d83bde2d!8m2!3d33.9575294!4d-84.1287539!16s%2Fg%2F11q3nd5wgp?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",33.9575294,-84.1287539,Digital
Seoul Street Cafe,"https://www.google.com/maps/place/Seoul+Street+Cafe/@43.6158243,-116.2012965,17z/data=!3m1!4b1!4m6!3m5!1s0x54aef9d76f215e79:0xed30862687296fb!8m2!3d43.6158243!4d-116.2012965!16s%2Fg%2F11vlhz6r4m?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",43.6158243,-116.2012965,Digital
Oppang K-pop Store,"https://www.google.com/maps/place/Oppang+K-pop+Store/@35.8606548,-78.7122348,17z/data=!3m1!4b1!4m6!3m5!1s0x89ac5b7dc8736315:0xa2b6060e21701fdc!8m2!3d35.8606548!4d-78.7122348!16s%2Fg%2F11gm8dnnzm?entry=ttu&g_ep=EgoyMDI2MDUyMC4wIKXMDSoASAFQAw%3D%3D",35.8606548,-78.7122348,Digital
